63	0	119477	0
61	0	175278	0
62	0	175278	0
63	0	175278	0
61	0	121219	0
62	0	121219	0
63	0	121219	0
61	0	233392	0
62	0	233392	0
63	0	233392	0
61	0	174311	1
62	0	174311	1
63	0	174311	1
61	0	125706	2
62	0	125706	2
63	0	125706	2
61	0	174400	0
62	0	174400	0
63	0	174400	0
61	0	127099	0
62	0	127099	0
63	0	127099	0
61	0	128814	2
62	0	128814	2
63	0	128814	2
61	0	128901	2
62	0	128901	2
63	0	128901	2
61	0	122671	0
62	0	122671	0
63	0	122671	0
61	0	137641	0
62	0	137641	0
63	0	137641	0
64	0	174311	0
65	0	174311	0
66	0	174311	0
64	0	174193	0
65	0	174193	0
66	0	174193	0
64	0	173533	0
65	0	173533	0
66	0	173533	0
64	0	174344	0
65	0	174344	0
66	0	174344	0
64	0	173960	0
65	0	173960	0
66	0	173960	0
64	0	98429	0
65	0	98429	0
66	0	98429	0
64	0	177833	0
65	0	177833	0
66	0	177833	0
64	0	121219	0
65	0	121219	0
66	0	121219	0
64	0	124738	1
65	0	124738	1
66	0	124738	1
64	0	128814	0
65	0	128814	0
66	0	128814	0
64	0	119477	0
65	0	119477	0
66	0	119477	0
64	0	128901	1
65	0	128901	1
66	0	128901	1
64	0	128913	0
65	0	128913	0
66	0	128913	0
64	0	175278	0
65	0	175278	0
66	0	175278	0
64	0	233392	0
65	0	233392	0
66	0	233392	0
64	0	114087	2
65	0	114087	2
66	0	114087	2
64	0	137641	0
65	0	137641	0
66	0	137641	0
64	0	136409	0
65	0	136409	0
66	0	136409	0
64	0	136524	1
65	0	136524	1
66	0	136524	1
64	0	136198	1
65	0	136198	1
66	0	136198	1
67	0	51882	1
68	0	51882	1
69	0	51882	1
67	0	174251	2
68	0	174251	2
69	0	174251	2
67	0	174193	1
68	0	174193	1
69	0	174193	1
67	0	174214	1
68	0	174214	1
69	0	174214	1
67	0	125520	1
68	0	125520	1
69	0	125520	1
67	0	122436	1
68	0	122436	1
69	0	122436	1
67	0	52167	1
68	0	52167	1
69	0	52167	1
67	0	54531	1
68	0	54531	1
69	0	54531	1
67	0	54526	0
68	0	54526	0
69	0	54526	0
67	0	54527	1
68	0	54527	1
69	0	54527	1
67	0	115658	0
68	0	115658	0
69	0	115658	0
67	0	173960	0
68	0	173960	0
69	0	173960	0
67	0	114847	1
68	0	114847	1
69	0	114847	1
67	0	175379	0
68	0	175379	0
69	0	175379	0
67	0	175305	1
68	0	175305	1
69	0	175305	1
67	0	173897	1
68	0	173897	1
69	0	173897	1
67	0	174641	2
68	0	174641	2
69	0	174641	2
67	0	173896	1
68	0	173896	1
69	0	173896	1
67	0	174421	1
68	0	174421	1
69	0	174421	1
67	0	52170	1
68	0	52170	1
69	0	52170	1
70	0	51096	0
71	0	51096	0
72	0	51096	0
70	0	173479	0
71	0	173479	0
72	0	173479	0
70	0	255636	0
71	0	255636	0
72	0	255636	0
70	0	174442	1
71	0	174442	1
72	0	174442	1
70	0	174246	0
71	0	174246	0
72	0	174246	0
70	0	176695	0
71	0	176695	0
72	0	176695	0
70	0	174443	1
71	0	174443	1
72	0	174443	1
70	0	174408	1
71	0	174408	1
72	0	174408	1
70	0	162838	0
71	0	162838	0
72	0	162838	0
70	0	175607	0
71	0	175607	0
72	0	175607	0
70	0	125745	0
71	0	125745	0
72	0	125745	0
70	0	176694	0
71	0	176694	0
72	0	176694	0
70	0	176743	1
71	0	176743	1
72	0	176743	1
70	0	176771	0
71	0	176771	0
72	0	176771	0
70	0	125706	0
71	0	125706	0
72	0	125706	0
70	0	123495	0
71	0	123495	0
72	0	123495	0
70	0	176840	0
71	0	176840	0
72	0	176840	0
70	0	174229	0
71	0	174229	0
72	0	174229	0
70	0	177215	0
71	0	177215	0
72	0	177215	0
70	0	177298	0
71	0	177298	0
72	0	177298	0
73	0	176771	1
74	0	176771	1
75	0	176771	1
73	0	173851	0
74	0	173851	0
75	0	173851	0
73	0	175159	0
74	0	175159	0
75	0	175159	0
73	0	177215	2
74	0	177215	2
75	0	177215	2
73	0	175571	0
74	0	175571	0
75	0	175571	0
73	0	229405	0
74	0	229405	0
75	0	229405	0
73	0	176805	2
74	0	176805	2
75	0	176805	2
73	0	62637	0
74	0	62637	0
75	0	62637	0
73	0	176534	2
74	0	176534	2
75	0	176534	2
73	0	176840	0
74	0	176840	0
75	0	176840	0
73	0	177298	1
74	0	177298	1
75	0	177298	1
73	0	80427	0
74	0	80427	0
75	0	80427	0
73	0	177817	2
74	0	177817	2
75	0	177817	2
73	0	10425	0
74	0	10425	0
75	0	10425	0
73	0	135516	1
74	0	135516	1
75	0	135516	1
73	0	115817	0
74	0	115817	0
75	0	115817	0
73	0	120734	1
74	0	120734	1
75	0	120734	1
73	0	136412	0
74	0	136412	0
75	0	136412	0
73	0	116256	0
74	0	116256	0
75	0	116256	0
73	0	115773	1
74	0	115773	1
75	0	115773	1
76	0	136384	1
77	0	136384	1
78	0	136384	1
76	0	128901	1
77	0	128901	1
78	0	128901	1
76	0	136236	0
77	0	136236	0
78	0	136236	0
76	0	239959	0
77	0	239959	0
78	0	239959	0
76	0	234238	1
77	0	234238	1
78	0	234238	1
76	0	192144	1
77	0	192144	1
78	0	192144	1
76	0	128913	0
77	0	128913	0
78	0	128913	0
76	0	123495	0
77	0	123495	0
78	0	123495	0
76	0	175847	2
77	0	175847	2
78	0	175847	2
76	0	173593	0
77	0	173593	0
78	0	173593	0
76	0	175842	0
77	0	175842	0
78	0	175842	0
76	0	136376	0
77	0	136376	0
78	0	136376	0
76	0	175841	0
77	0	175841	0
78	0	175841	0
76	0	125745	0
77	0	125745	0
78	0	125745	0
76	0	176581	0
77	0	176581	0
78	0	176581	0
76	0	174483	0
77	0	174483	0
78	0	174483	0
76	0	122671	0
77	0	122671	0
78	0	122671	0
76	0	54571	1
77	0	54571	1
78	0	54571	1
76	0	115612	0
77	0	115612	0
78	0	115612	0
76	0	54543	1
77	0	54543	1
78	0	54543	1
79	0	173255	2
80	0	173255	2
81	0	173255	2
79	0	177298	0
80	0	177298	0
81	0	177298	0
79	0	122913	0
80	0	122913	0
81	0	122913	0
79	0	122923	2
80	0	122923	2
81	0	122923	2
79	0	176840	0
80	0	176840	0
81	0	176840	0
79	0	176805	1
80	0	176805	1
81	0	176805	1
79	0	176771	0
80	0	176771	0
81	0	176771	0
79	0	125706	0
80	0	125706	0
81	0	125706	0
79	0	176586	0
80	0	176586	0
81	0	176586	0
79	0	175796	0
80	0	175796	0
81	0	175796	0
79	0	7932	2
80	0	7932	2
81	0	7932	2
79	0	125745	0
80	0	125745	0
81	0	125745	0
79	0	175497	0
80	0	175497	0
81	0	175497	0
79	0	80427	0
80	0	80427	0
81	0	80427	0
79	0	175355	2
80	0	175355	2
81	0	175355	2
79	0	173411	0
80	0	173411	0
81	0	173411	0
79	0	221313	0
80	0	221313	0
81	0	221313	0
79	0	123495	0
80	0	123495	0
81	0	123495	0
79	0	255636	0
80	0	255636	0
81	0	255636	0
79	0	173823	0
80	0	173823	0
81	0	173823	0
82	0	122503	0
83	0	122503	0
84	0	122503	0
82	0	125766	0
83	0	125766	0
84	0	125766	0
82	0	123470	2
83	0	123470	2
84	0	123470	2
82	0	173859	2
83	0	173859	2
84	0	173859	2
82	0	174358	1
83	0	174358	1
84	0	174358	1
82	0	255636	0
83	0	255636	0
84	0	255636	0
82	0	176771	0
83	0	176771	0
84	0	176771	0
82	0	176805	0
83	0	176805	0
84	0	176805	0
82	0	63097	2
83	0	63097	2
84	0	63097	2
82	0	120734	0
83	0	120734	0
84	0	120734	0
82	0	125706	0
83	0	125706	0
84	0	125706	0
82	0	174483	2
83	0	174483	2
84	0	174483	2
82	0	63057	1
83	0	63057	1
84	0	63057	1
82	0	176697	2
83	0	176697	2
84	0	176697	2
82	0	176695	2
83	0	176695	2
84	0	176695	2
82	0	176694	2
83	0	176694	2
84	0	176694	2
82	0	175573	0
83	0	175573	0
84	0	175573	0
82	0	177298	0
83	0	177298	0
84	0	177298	0
82	0	176840	0
83	0	176840	0
84	0	176840	0
82	0	173259	0
83	0	173259	0
84	0	173259	0
85	0	177298	0
86	0	177298	0
87	0	177298	0
85	0	121710	2
86	0	121710	2
87	0	121710	2
85	0	201615	1
86	0	201615	1
87	0	201615	1
85	0	192797	0
86	0	192797	0
87	0	192797	0
85	0	192767	0
86	0	192767	0
87	0	192767	0
85	0	125706	0
86	0	125706	0
87	0	125706	0
85	0	120734	0
86	0	120734	0
87	0	120734	0
85	0	176771	2
86	0	176771	2
87	0	176771	2
85	0	174517	0
86	0	174517	0
87	0	174517	0
85	0	121747	1
86	0	121747	1
87	0	121747	1
85	0	176805	0
86	0	176805	0
87	0	176805	0
85	0	255636	0
86	0	255636	0
87	0	255636	0
85	0	121758	0
86	0	121758	0
87	0	121758	0
85	0	121943	0
86	0	121943	0
87	0	121943	0
85	0	62814	0
86	0	62814	0
87	0	62814	0
85	0	175355	1
86	0	175355	1
87	0	175355	1
85	0	122503	0
86	0	122503	0
87	0	122503	0
85	0	125766	1
86	0	125766	1
87	0	125766	1
85	0	176840	0
86	0	176840	0
87	0	176840	0
85	0	173570	0
86	0	173570	0
87	0	173570	0
7	0	175156	0
8	0	175156	0
9	0	175156	0
7	0	54596	0
8	0	54596	0
9	0	54596	0
7	0	233077	1
8	0	233077	1
9	0	233077	1
7	0	177298	0
8	0	177298	0
9	0	177298	0
7	0	175332	1
8	0	175332	1
9	0	175332	1
7	0	116256	0
8	0	116256	0
9	0	116256	0
7	0	115817	1
8	0	115817	1
9	0	115817	1
7	0	175809	1
8	0	175809	1
9	0	175809	1
7	0	175607	1
8	0	175607	1
9	0	175607	1
7	0	120734	0
8	0	120734	0
9	0	120734	0
7	0	178056	0
8	0	178056	0
9	0	178056	0
7	0	175155	1
8	0	175155	1
9	0	175155	1
7	0	230797	1
8	0	230797	1
9	0	230797	1
7	0	176771	0
8	0	176771	0
9	0	176771	0
7	0	176840	0
8	0	176840	0
9	0	176840	0
7	0	174289	1
8	0	174289	1
9	0	174289	1
7	0	60590	0
8	0	60590	0
9	0	60590	0
7	0	176805	0
8	0	176805	0
9	0	176805	0
7	0	115773	0
8	0	115773	0
9	0	115773	0
7	0	178973	0
8	0	178973	0
9	0	178973	0
88	0	174493	0
89	0	174493	0
90	0	174493	0
88	0	175555	0
89	0	175555	0
90	0	175555	0
88	0	255636	0
89	0	255636	0
90	0	255636	0
88	0	175607	0
89	0	175607	0
90	0	175607	0
88	0	139781	2
89	0	139781	2
90	0	139781	2
88	0	174346	1
89	0	174346	1
90	0	174346	1
88	0	176840	0
89	0	176840	0
90	0	176840	0
88	0	177298	0
89	0	177298	0
90	0	177298	0
88	0	176527	1
89	0	176527	1
90	0	176527	1
88	0	120734	0
89	0	120734	0
90	0	120734	0
88	0	176805	0
89	0	176805	0
90	0	176805	0
88	0	234313	1
89	0	234313	1
90	0	234313	1
88	0	176771	0
89	0	176771	0
90	0	176771	0
88	0	174259	0
89	0	174259	0
90	0	174259	0
88	0	139495	1
89	0	139495	1
90	0	139495	1
88	0	191480	0
89	0	191480	0
90	0	191480	0
88	0	174412	0
89	0	174412	0
90	0	174412	0
88	0	138959	0
89	0	138959	0
90	0	138959	0
88	0	125706	0
89	0	125706	0
90	0	125706	0
88	0	139507	2
89	0	139507	2
90	0	139507	2
91	0	255636	0
92	0	255636	0
93	0	255636	0
91	0	177298	0
92	0	177298	0
93	0	177298	0
91	0	54632	2
92	0	54632	2
93	0	54632	2
91	0	54636	2
92	0	54636	2
93	0	54636	2
91	0	125706	0
92	0	125706	0
93	0	125706	0
91	0	176840	0
92	0	176840	0
93	0	176840	0
91	0	120734	0
92	0	120734	0
93	0	120734	0
91	0	54679	1
92	0	54679	1
93	0	54679	1
91	0	176805	0
92	0	176805	0
93	0	176805	0
91	0	176771	0
92	0	176771	0
93	0	176771	0
91	0	63097	0
92	0	63097	0
93	0	63097	0
91	0	63057	0
92	0	63057	0
93	0	63057	0
91	0	54628	2
92	0	54628	2
93	0	54628	2
91	0	121036	0
92	0	121036	0
93	0	121036	0
91	0	173851	0
92	0	173851	0
93	0	173851	0
91	0	173418	0
92	0	173418	0
93	0	173418	0
91	0	162838	0
92	0	162838	0
93	0	162838	0
91	0	174464	1
92	0	174464	1
93	0	174464	1
91	0	136091	0
92	0	136091	0
93	0	136091	0
91	0	173407	1
92	0	173407	1
93	0	173407	1
94	0	176840	0
95	0	176840	0
96	0	176840	0
94	0	177298	1
95	0	177298	1
96	0	177298	1
94	0	72910	2
95	0	72910	2
96	0	72910	2
94	0	123740	0
95	0	123740	0
96	0	123740	0
94	0	115773	0
95	0	115773	0
96	0	115773	0
94	0	176805	0
95	0	176805	0
96	0	176805	0
94	0	176771	0
95	0	176771	0
96	0	176771	0
94	0	174519	0
95	0	174519	0
96	0	174519	0
94	0	22739	2
95	0	22739	2
96	0	22739	2
94	0	136233	0
95	0	136233	0
96	0	136233	0
94	0	125736	0
95	0	125736	0
96	0	125736	0
94	0	120734	0
95	0	120734	0
96	0	120734	0
94	0	116256	0
95	0	116256	0
96	0	116256	0
94	0	177834	0
95	0	177834	0
96	0	177834	0
94	0	176570	0
95	0	176570	0
96	0	176570	0
94	0	125771	0
95	0	125771	0
96	0	125771	0
94	0	66974	2
95	0	66974	2
96	0	66974	2
94	0	176569	0
95	0	176569	0
96	0	176569	0
94	0	115817	0
